Société;Id. Concours;Id. Projet;Titre du projet;Non applicable;Description du projet;Non applicable;Etat du projet;Date d'octroi;Date de 1er versement (concours);Date d’achèvement opérationnel du projet;Libellé agence;Valeur fixe;Cofinancier;Libellé bénéficiaire primaire;Code-Canal (pour tiers bénéficiaires d’un concours);Pays de réalisation;Région;Latitude;Longitude ;Libellé secteur économique  (CAD-5);Libellé CICID;Non applicable;Valeur fixe;Libellé indicateur APD;Groupe de produit;Valeur fixe;Valeur fixe;Engagements bruts (euro);Non applicable;Non applicable;Versements (euro);Non applicable;Non applicable;Non applicable;Lien_Fiche_Projet;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Cofinanciers (O/N);Date mise à jour données projet;Date de la dernière publication;Date de publication NCO;Lien vers evaluation;Responsable pays;Division Technique;Libellé Risque Souverain;Décaissement Annuel;Budget;Publié dans le XML de Campagne;Date de Signature de Convention;IA publié;Géolocalisation
AFD;CPS121401;CPS1214;Projet Genre et Santé à Gaza : contribution à l'amélioration de la santé reproductive, maternelle, néonatale et infantile;;Le projet vise à améliorer l'accès des femmes, des hommes, des adolescent.e.s à une offre de qualité et tenant compte des spécificités de genre en matière de santé reproductive, maternelle, néonatale et infantile (SRMNI). D'une durée de 3 ans, le projet comprendra les 3 composantes suivantes : (i) renforcement des services de santé reproductive, maternelle, néonatale et infantile, avec une approche sensible au genre : cette composante ciblera la mise à niveau de l'offre (rénovation des infrastr;;Exécution;2019-12-18;2020-06-11;;AGENCE DE JERUSALEM;France;Fonds des Nations unies pour l'enfance (UNICEF);UNICEF NEW YORK;41122.0;TERRITOIRES AUTONOMES PALESTINIENS;Orient(s);31.7857;35.2007;SOINS ET SERVICES DE SANTE DE BASE;Santé;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;10900000.0;;;10900000.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CPS1214;;;;;;Oui;2024-03-29;2020-06-16;2020-06-16;;AFDJERUSALEM@afd.fr;Division Santé et Protection sociale;Sans objet ( autre que prêt );0.0;10900000.0;Oui;2020-02-26;Oui;31.7857, 35.2007
AFD;CMR120003;CMR1200;Programme d'électrification rurale au sud-est de la Mauritanie;;L'objectif est de développer l'accès à l'énergie dans trois régions du sud-est (Assaba, Hodh el Gharbi et Hodh el Chargui), par la promotion d'un modèle nouveau de délégation de service public et d'électrification par mini-réseaux dotés de batteries et alimentés à 95% par l'énergie solaire. obj : porter le taux de connexion elect de 12 à 61 % dans la zone du projet. Octroi initial en 2018. Complément en nov 2021 (fonds délégués UE de 1M€ dont rem). Nvle delegation a l'étude de 9M fin 2022;;Exécution;2018-11-21;2020-12-21;;AGENCE DE NOUAKCHOTT;France;Association internationale de développement (IDA);AGENCE FRANCAISE DE DEVELOPPEMENT;11004.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;Transport et distribution d'électricité;Infrastructures et développement urbain;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;600000.0;;;446395.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1200;;;;;;Oui;2024-03-25;2019-09-20;2019-08-30;;AFDNOUAKCHOTT@afd.fr;Div. Energie;Sans objet ( autre que prêt );43735.0;600000.0;Oui;2018-11-22;Non;18.084061, -15.97842
AFD;CPS125701;CPS1257;Mesures correctives et gestion des eaux usées traitées de la station d'épuration de Misilya;;Un complément de financement a été sollicité par l'AP auprès de l'AFD pour la station d'épuration de Misilya : réalisation des travaux nécessaires en sortie de station pour la gestion des effluents traités et sur le réseau d'assainissement pour limiter les intrusions d'eau de pluie dans le système.  Economie circulaire. Urbain - Villes intermédiaires;;Exécution;2021-07-16;2022-08-24;;AGENCE DE JERUSALEM;France;;AUTORITE PALESTINIENNE;12001.0;TERRITOIRES AUTONOMES PALESTINIENS;Orient(s);31.7857;35.2007;ASSAINISSEMENT - SYSTEMES A GRANDE ECHELLE;Eau et assainissement;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;1500000.0;;;217901.41;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CPS1257;;;;;;Non;2024-03-27;2022-12-28;2022-12-28;;AFDJERUSALEM@afd.fr;Division eau et assainissement;Sans objet ( autre que prêt );0.0;1500000.0;Oui;2021-12-01;Non;31.7857, 35.2007
AFD;CMR120101;CMR1201;Projet Eco-Construction Bâtiment (PECOBAT);;Amélioration de l'employabilité des jeunes et des capacités des PME, en développant la construction;;Achevé;2018-09-26;2018-12-27;2021-10-12;AGENCE DE NOUAKCHOTT;France;;ORGANISATION INTERNATIONALE DU TRAVAIL;41144.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;FORMATION PROFESSIONNELLE;Education, formation, emploi;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;3500000.0;;;3500000.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1201;;;;;;Oui;2024-03-13;2019-08-30;2018-12-02;https://www.afd.fr/fr/ressources/resume-evaluation-evaluation-mi-parcours-projet-pecobat-mauritanie;AFDNOUAKCHOTT@afd.fr;Division Education et Formation professionnelle;Sans objet ( autre que prêt );0.0;3500000.0;Oui;2018-12-06;Oui;18.084061, -15.97842
AFD;CPS126301;CPS1263;FICOL Ville de Paris/Jenine et Jéricho E&A;;Développement du service d'eau et d'assainissement avec la régie des eaux de Jenine-Ouest  et la ville de Jéricho par la ville de Paris;;Exécution;2021-10-26;2022-12-21;;SIEGE PARIS - OPERATIONS SIEGE;France;;Mairie de Paris;11002.0;TERRITOIRES AUTONOMES PALESTINIENS;Orient(s);48.8442306;2.3784529;ALIMENTATION EN EAU - DISPOSITIFS DE BASE;Eau et assainissement;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;755000.0;;;528500.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CPS1263;;;;;;Non;2023-08-28;2022-09-23;2022-09-23;;;Div. Territoires et entreprises;Sans objet ( autre que prêt );0.0;755000.0;Oui;2022-07-04;Non;48.8442306, 2.3784529
AFD;CMR120403;CMR1204;Projet d'appui au Développement Economique Local et aux Initiatives Communales dans les wilayas des 2 Hodhs;;Extension du projet DECLIC dans les deux Hodhs.  Le projet contribue à l'amélioration durable et équitable des conditions de vie des populations du Hodh Ech Chargui et du Hodh El Garbi dans un contexte de changement climatique et de vulnérabilité aux crises.  C1: Financement d'investissement communaux C2: Renforcer la maitrise d'ouvrage communale et les capacités des acteurs du territoire C3: coordination, suivi évaluation et gestion de projet Volet d'actions rapides sous MO ONG;;Exécution;2019-11-13;2020-07-28;;AGENCE DE NOUAKCHOTT;France;;OXFAM FRANCE;22000.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;DEVELOPPEMENT RURAL;Autre;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;1000000.0;;;1000000.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1204;;;;;;Non;2024-04-18;2020-07-03;2020-07-03;;AFDNOUAKCHOTT@afd.fr;Division Agriculture, Développement Rural et Biodiversité;Sans objet ( autre que prêt );0.0;1000000.0;Oui;2020-06-05;Oui;18.084061, -15.97842
AFD;CRW104703;CRW1047;Projet d'appui à la formation professionnelle au Rwanda;;Le projet vise à structurer un dispositif de formation, d'insertion et d'entreprenariat des jeunes dans le district du Rulindo afin d'appuyer le gouvernement dans l'atteinte de ses objectifs en matière de création d'emplois. Le dispositif sera porté par le Rwanda Polytechnic qui s'appuiera sur un des IPRC (Integrated Polytechnic Regional College, équivalents aux IUT français) et quatre TVET schools (proposant des formations aux niveaux collèges et lycées).;;Exécution;2019-12-18;2021-06-21;;AGENCE DE KIGALI;France;;AGENCE FRANCAISE DE DEVELOPPEMENT;11004.0;RWANDA;Afrique Sub-saharienne;-1.9723;30.117;FORMATION PROFESSIONNELLE;Education, formation, emploi;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;1700000.0;;;1185758.22;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CRW1047;;;;;;Non;2024-03-27;2020-10-30;2020-10-30;;AFDKIGALI@afd.fr;Division Education et Formation professionnelle;Sans objet ( autre que prêt );0.0;1700000.0;Oui;2020-07-20;Oui;-1.9723, 30.117
AFD;CMR120501;CMR1205;Amélioration de la sécurité alimentaire par la relance de l'irrigué dans les régions du Gorgol et du Guidimaka - Phase 2;;Extension du projet ASARIGG dans les même régions du Gorgol et du Guidimaka pour réhabiliter d'autres infrastructures hydroagricoles (périmètres irriguées), accompagner la gestion durable des aménagements, mettre en place des services d'appui-conseil aux agriculteurs et aux agricultrices et renforcer les capacités des acteurs de la filière riz et maraichage.;;Exécution;2020-11-04;2021-12-23;;AGENCE DE NOUAKCHOTT;France;;REPUBLIQUE ISLAMIQUE DE MAURITANIE;12001.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;RESSOURCES EN EAU A USAGE AGRICOLE;Agriculture et sécurité alimentaire;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;8425000.0;;;500000.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1205;;;;;;Non;2024-03-25;2021-05-26;2021-05-26;;AFDNOUAKCHOTT@afd.fr;Division Agriculture, Développement Rural et Biodiversité;Sans objet ( autre que prêt );0.0;8425000.0;Oui;2021-02-09;Oui;18.084061, -15.97842
AFD;CRW107101;CRW1071;Financement de la reconstruction et de l'équipement de l'hôpital de Musanze;;Le projet vise à la fois à reconstruire l'hôpital de Musanze (passant de 350 à 550 lits), à l'équipé (8 salles de bloc opératoire, un nouveau plateau d'imagerie et enfin à préparer les conditions favorable à son ouverture. Ce projet, sensible au enjeux de genre, porte une ambition forte d'adaptation et d'atténuation des enjeux climatiques.;;Exécution;2023-07-05;;;AGENCE DE KIGALI;France;;REPUBLIQUE DU RWANDA;12001.0;RWANDA;Afrique Sub-saharienne;-1.9478153;30.0619759;INFRASTRUCTURES SANTE DE BASE;Santé;;Bilatéral;Autres ASP;Prêt;Intervention de type projet;Aide déliée;75000000.0;;;0.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CRW1071;;;;;;Non;2024-04-26;2023-12-05;2023-12-05;;AFDKIGALI@afd.fr;Division Santé et Protection sociale;Souverain Direct;0.0;75000000.0;Oui;2023-10-30;Non;-1.9478153, 30.0619759
AFD;CMR120601;CMR1206;Amélioration des soins de santé primaire et de la santé maternelle et infantile en Mauritanie;;Projet baptisé TEMEYOUZ, 2 axes d'interventions : - une réponse rapide au déficit d'offre de soins dans les régions fragiles de l'Est du pays menée par des OSC internationales et nationales (Appel à projets) - une réponse plus structurante au niveau national, afin de contribuer durablement au renforcement du système de santé et à l'amélioration de la santé de la mère et de l'enfant. 2 volets RSS dont l'appui au Centre National de Transfusion Sanguine (CNTS) et l'appui à l'ENSS (RH en santé);;Exécution;2019-12-04;2021-08-24;;AGENCE DE NOUAKCHOTT;France;;AGENCE FRANCAISE DE DEVELOPPEMENT;11004.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;SOINS ET SERVICES DE SANTE DE BASE;Santé;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;4447000.0;;;2962411.82;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1206;;;;;;Non;2024-04-19;2020-08-27;2020-08-27;;AFDNOUAKCHOTT@afd.fr;Division Santé et Protection sociale;Sans objet ( autre que prêt );0.0;4447000.0;Oui;2020-07-23;Oui;18.084061, -15.97842
AFD;CRW107601;CRW1076;Ireme Invest - BRD;;Ligne de crédit de 20MEUR en équivalent USD à destination de la BRD en soutien au financement de projets climat dans le cadre de l'initiative IREME Invest, initiative phare du pays pour l'accroissement des investissements verts et climat du secteur financier et des entreprises.;;Exécution;2023-09-28;2023-12-08;;AGENCE DE KIGALI;France;;BANQUE RWANDAISE DE DEVELOPPEMENT;;RWANDA;Afrique Sub-saharienne;-1.9478153;30.0619759;Intermédiaires financiers officiels;Secteur productif;;Bilatéral;Autres ASP;Prêt;Intervention de type projet;Aide déliée;19917423.4622;;;9362419.2491;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CRW1076;;;;;;Non;2024-04-22;2023-11-23;2023-11-23;;AFDKIGALI@afd.fr;Division Systèmes Financiers;Non souverain;0.0;19917423.4622;Oui;2023-11-03;Oui;-1.9478153, 30.0619759
AFD;CMR120801;CMR1208;Projet d'Amélioration des Compétences du Secteur de l'Energie électrique en Mauritanie (PACSEM);;Améliorer les performances du secteur de l'électricité en Mauritanie en fournissant aux entreprises publiques et privées du secteur des personnels qualifiés et adaptés à leurs besoins, dans un contexte de fort développement des ENR. -Renforcer la fonction RH de la SOMELEC  - Redynamiser l'Ecole des Métiers  -Créer et animer un Cadre Sectoriel de Partenariat (CSP)  - Mettre en œuvre un plan d'actions « Formation-Insertion »;;Exécution;2019-12-04;2023-12-27;;AGENCE DE NOUAKCHOTT;France;;REPUBLIQUE ISLAMIQUE DE MAURITANIE;12001.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;FORMATION PROFESSIONNELLE;Education, formation, emploi;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;9850000.0;;;359398.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1208;;;;;;Non;2024-05-13;2020-06-03;2020-06-03;;AFDNOUAKCHOTT@afd.fr;Division Education et Formation professionnelle;Sans objet ( autre que prêt );58550.0;9850000.0;Oui;2020-02-25;Non;18.084061, -15.97842
AFD;CSN155001;CSN1550;Projet INEDIT (Inclusion Numérique, Epargne Digitale et Innovations Technologiques) - FISONG Inclusion Numérique - OXFAM Sénégal;;Le projet INEDIT (Inclusion Numérique, Épargne Digitale et Innovations Technologiques) est un projet de 870 000 euros d'une durée de 30 mois mis en œuvre par l'ONG Oxfam avec son partenaire La Lumière dans les régions de Kolda et Tambacounda au Sénégal. Il a pour objectif général de contribuer à l'inclusion numérique des populations rurales vulnérables au Sénégal, en particulier des jeunes et des femmes afin de promouvoir durablement leur autonomisation économique et financière.;;Achevé;2018-10-19;2020-04-08;;AGENCE DE DAKAR;France;;OXFAM FRANCE;22000.0;SENEGAL;Afrique Sub-saharienne;14.6633857;-17.4396603;Tech. information etcommunication (TIC);Autre;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;783000.0;;;783000.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CSN1550;;;;;;Non;2024-04-03;2019-08-30;2019-08-30;;AFDDAKAR@afd.fr;Division Numérique;Sans objet ( autre que prêt );0.0;783000.0;Oui;2019-04-01;Non;14.6633857, -17.4396603
AFD;CMR120901;CMR1209;Projet d'accès à l'eau et à l'assainissement dans les 2 Hodhs;;"Extension dans la région des Hodhs du Projet d'alimentation en eau potable ""5 Wilayas"" pour répondre au PDU et PIP, dans le cadre de l'Alliance Sahel";;Exécution;2019-03-20;2020-06-25;;AGENCE DE NOUAKCHOTT;France;;REPUBLIQUE ISLAMIQUE DE MAURITANIE;12001.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;ALIMENTATION EN EAU - DISPOSITIFS DE BASE;Eau et assainissement;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;11850000.0;;;8908543.22;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1209;;;;;;Non;2024-03-25;2019-06-28;2019-06-28;;AFDNOUAKCHOTT@afd.fr;Division eau et assainissement;Sans objet ( autre que prêt );682674.0;11850000.0;Oui;2019-04-30;Oui;18.084061, -15.97842
AFD;CSN155101;CSN1551;Projet d'appui au développement de l'éducation au Sénégal;;Ce projet appuie le pilotage stratégique de tous les niveaux du système (du niveau central aux établissements scolaires) du préscolaire au secondaire, en contribuant à l'amélioration de la qualité des apprentissages, la réduction des disparités et de la gouvernance du système éducatif.;;Exécution;2018-12-22;2019-12-20;;AGENCE DE DAKAR;France;;REPUBLIQUE DU SENEGAL;12001.0;SENEGAL;Afrique Sub-saharienne;14.6633857;-17.4396603;POLITIQUE EDUCATION ET GESTION ADMINIST.;Education, formation, emploi;;Bilatéral;APD;Prêt;Intervention de type projet;Aide déliée;25000000.0;;;24010040.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CSN1551;;;;;;Non;2024-04-11;2019-08-30;2019-08-30;;AFDDAKAR@afd.fr;Division Education et Formation professionnelle;Souverain Direct;0.0;25000000.0;Oui;2019-07-03;Oui;14.6633857, -17.4396603
AFD;CMR121601;CMR1216;Projet Intégré de Valorisation des ressources en eau dans les deux Hodhs (PIVRE);;Mobilisation des eaux de surface dans les régions vulnérables des 2 Hodhs, en lien avec l'Alliance Sahel, en réponse aux risques de conflits (notamment éleveurs/agriculteurs) et pour renforcer la sécurité alimentaire. L'objectif spécifique est d'Améliorer l'accès à l'eau pour l'agriculture et l'élevage, afin de mettre en culture jusqu'à 1160 hectares autour de 19 bassins de rétention.;;Exécution;2021-12-08;2022-09-27;;AGENCE DE NOUAKCHOTT;France;;REPUBLIQUE ISLAMIQUE DE MAURITANIE;12001.0;MAURITANIE;Afrique Sub-saharienne;18.084061;-15.97842;RESSOURCES EN EAU A USAGE AGRICOLE;Agriculture et sécurité alimentaire;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;12850000.0;;;1383150.45;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1216;;;;;;Non;2024-03-26;2021-12-16;2021-12-16;;AFDNOUAKCHOTT@afd.fr;Division eau et assainissement;Sans objet ( autre que prêt );975100.0;12850000.0;Oui;2021-12-13;Non;18.084061, -15.97842
AFD;CSN155701;CSN1557;Promotion de la Gestion Intégrée et de l'Economie des Déchets Solides au Sénégal (PROMOGED);;L'objectif du projet est d'améliorer la qualité de vie des populations du Grand Dakar et de certaines villes secondaires sénégalaises, notamment en assurant un environnement mieux préservé, des activités économiques maintenues voir développées, une gestion des déchets optimisée, des délégations de services publics plus efficaces et un financement du service pérenne;;Exécution;2019-12-18;;;AGENCE DE DAKAR;France;Association internationale de développement (IDA) / Banque européenne d'investissement (BEI) / Agence espagnole de coopération internationale pour le développement (AECID);REPUBLIQUE DU SENEGAL;12001.0;SENEGAL;Afrique Sub-saharienne;14.6633857;-17.4396603;DEVELOPPEMENT ET GESTION URBAINE;Infrastructures et développement urbain;;Bilatéral;APD;Prêt;Intervention de type projet;Aide déliée;40000000.0;;;0.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CSN1557;;;;;;Oui;2024-05-13;2020-08-03;2020-08-03;;AFDDAKAR@afd.fr;Div. Développement urbain / aménagement / logement;Souverain Direct;0.0;40000000.0;Oui;2020-06-30;Oui;14.6633857, -17.4396603
AFD;CMR122101;CMR1221;Phase préparatoire du Programme concerté pluri-acteurs (PCPA 2.0) en faveur de la jeunesse mauritanienne;;En s'inspirant des principes de l'Economie sociale et solidaire (ESS), renforcer les OSC mauritaniennes (modèle socio-économique, pratiques et méthodes d'ingénierie sociale) et créer les conditions institutionnelles (dialogue avec les pouvoirs publics locaux et nationaux, stimulation des commandes publiques y compris celles portées par l'APD à destination des OSC, échanges avec les acteurs français et européens) pour la mise en œuvre d'un programme pluri-acteurs;;Achevé;2020-07-07;2021-08-04;;SIEGE PARIS - OPERATIONS SIEGE;France;;GROUPE DE RECHERCHE ET DEVELOPPEMENT RURAL (GRDR);22000.0;MAURITANIE;Afrique Sub-saharienne;20.2540382;-9.2399263;PARTICIPATION DÉMOCRATIQUE ET SOCIÉTÉ CIVILE;Gouvernance;;Bilatéral;APD;Subvention;Intervention de type projet;Aide déliée;400000.0;;;400000.0;;;;http://www.afd.fr/base-projets/consulterProjet.action?idProjet=CMR1221;;;;;;Non;2024-03-23;2021-07-29;2021-07-29;;;Div. Organisations de la Société Civile;Sans objet ( autre que prêt );0.0;400000.0;Oui;2021-07-19;Oui;20.2540382, -9.2399263
